Puzzle ID,Puzzle String,Backtracking Time,Backtracking Nodes,Backtracking Backtracks,Backtracking Solved,Forward Checking Time,Forward Checking Nodes,Forward Checking Backtracks,Forward Checking Solved,MRV Time,MRV Nodes,MRV Backtracks,MRV Solved
2713,684300907001700005207000436000805043000020000810409000375000809400008300108003524,0.0072,78,34,0,0.1659,50,15,0,0.1331,44,0,0
2714,180500903000008002905063800069000007002000100500000620001270406600800000208001079,0.3021,2593,2544,0,0.7002,164,158,0,0.1503,49,0,0
2715,400060005000002000006573400045809300602000901001604750003257800000300000100080002,0.2523,2644,2595,0,3.1699,734,918,0,0.1531,49,0,0
2716,096004000000019705057003401689000000020000080000000256503900620708340000000700340,0.0237,230,181,0,0.4170,101,95,0,0.1491,49,0,0
2717,000000013080000700402010050500190004620504031100068009010080307005000020790000000,0.1167,1184,1133,0,1.3908,318,369,0,0.1715,51,0,0
2718,000580190502900700160000080000659074300107009970834000090000018004006902021098000,0.0055,67,22,0,0.1715,52,16,0,0.1360,45,0,0
2719,900078002074060050000500010700050200390407061002010009040002000020030840800740006,0.0165,202,153,0,0.3445,86,63,0,0.1632,49,0,0
2720,792300051310700089000060007000401093003050100940206000200070000150003042670002935,0.0056,63,19,0,0.1520,47,10,0,0.1331,44,0,0
2721,026500090500700008009010205000201086001030500250607000102070300300004002060002450,0.0040,50,2,0,0.1601,48,2,0,0.1332,48,0,0
2722,000090000900040001008501900540908067600403008090107020302000604009080500080000070,0.8595,10923,10873,0,5.3310,1121,1797,0,0.1483,50,0,0
2723,070300600000008702960025000013000008009000200500000310000930026204800000005001030,0.2138,1835,1782,0,0.9384,203,251,0,0.1836,53,0,0
2724,010003000050000078000140000700050200006208900002090005000075000230000040000600030,0.8104,8025,7968,0,13.0285,2608,3936,0,0.2028,57,0,0
2725,040806020506901408038040710400090001005000200800504007000080000600000002103060804,0.0123,129,80,0,0.2705,69,29,0,0.1657,49,0,0
2726,200168009000902000060000050000000000089000370125307496090040020072000930400000007,1.1922,10426,10375,0,5.5536,1334,1876,0,0.2319,66,18,0
2727,000000200000570006017000008150028000070000090000390072800000130400083000002000000,0.0713,686,629,0,0.9578,209,241,0,0.4681,116,67,0
2728,260070083900403002004000100100386004030040070000000000649000217000207000708000506,0.1343,1177,1127,0,1.5122,337,411,0,0.3791,101,54,0
2729,004210070800065100010009002037000006140000059600000710200900060001620007060087300,0.0612,555,506,0,0.9685,231,261,0,0.3732,107,61,0
2730,000005400050200890340090000400152060005907100060483002000030081036004070001800000,0.1317,1588,1539,0,1.3390,290,406,0,0.1627,49,0,0
2731,000452000038000510002000400016000870000070000007000100300807005000146000064030980,0.1108,908,855,0,0.6216,149,155,0,0.1739,53,0,0
2732,020973080400020007090504030300050009009402700705090402000000000604030901000607000,0.0749,644,594,0,0.9042,213,243,0,0.2372,63,15,0
2733,000468000200000006090020070000000000380000049005149600010207060600090005004000700,4.0697,38727,38672,0,15.8900,3151,5530,0,0.3169,82,31,0
2734,560800003070503618040100000080000921000020000239000060000004090718609030400001057,0.0076,98,50,0,0.1918,54,14,0,0.1571,48,0,0
2735,020000070780005063009007200015040000000791000000030120001300400250600097070000080,0.0484,534,482,0,0.9835,225,254,0,0.1623,52,0,0
2736,600000008002000700007509100004871900000000000001040300020000070040080060000963000,2.1012,19226,19169,0,20.6286,4069,6090,0,0.4774,129,75,0
2737,084000200050701600700000000020030065060287090130050040000000004008602010001000580,0.0182,177,125,0,0.2986,76,39,0,0.1729,52,0,0
2738,020060081000319006065000000010003000009508600000200050000000890200987000890050040,0.1044,1029,976,0,1.6550,347,459,0,0.2775,73,25,0
2739,000903050459000070000040020300524009008701500200836007020060000070000261080402000,0.0306,363,314,0,0.6448,149,162,0,0.1628,49,0,0
2740,100067908000905100750830000910040320405306801073010094000073089001209000507680003,0.0072,74,33,0,0.1449,47,11,0,0.1159,41,0,0
2741,800000060402036000070008300010000630008501400056000080007100050000950802040000003,0.0142,168,115,0,0.2157,58,18,0,0.1690,53,0,0
2742,007002300080100950100500706000087004000000000400290000706008003034005060008300200,0.0351,401,348,0,0.6362,138,151,0,0.1799,53,0,0
2743,004003020802056700030920086980000600043000970006000048620038010008260305050700800,0.0195,188,143,0,0.2674,71,45,0,0.1337,45,0,0
2744,008009030500380400070004001107000040090050080030000209900600070004093005010800900,0.0157,181,129,0,0.4994,116,97,0,0.5372,131,85,0
2745,300040120005008600000003509040007000000020000000500030207900000009600400051030006,1.2796,10804,10748,0,1.6195,347,451,0,0.1918,58,3,0
2746,006700504090000001701004000007810000050000060000095800000200705200000010905008600,0.0535,492,437,0,0.5414,131,111,0,0.3307,86,35,0
2747,000070020260500040007024600002305060403080102080201300006450800030007096010060000,0.3986,4384,4336,0,5.5688,1255,1714,0,0.1331,48,0,0
2748,307000906001060200000309000070000040068104320000090000080000030400000008100906004,0.9586,9091,9036,0,7.5991,1581,2239,0,0.2438,70,18,0
2749,000000000708000309003000100830504021040070050059106730000869000064302580000050000,0.3648,4942,4892,0,3.2806,707,1005,0,0.1527,50,0,0
2750,830100907070092051500740000080000603053000120609000080000038006160270030308006092,0.0111,105,60,0,0.1795,53,17,0,0.1378,45,0,0
2751,000500600000980700897000400000408023040090070270306000001000364006042000009003000,0.0949,1090,1038,0,1.8661,412,524,0,0.2078,64,13,0
2752,008910400039200060600073025007000059205000603490000200850320006010004380002089500,0.0039,53,8,0,0.1609,49,8,0,0.1405,45,0,0
2753,100000004850040073094207560000901000070803020000070000000104000001050700400090006,0.0964,955,902,0,0.8625,185,206,0,0.2316,62,14,0
2754,200000004036000710008000600600201009702000803090803020000000000079050480500090006,0.6959,7127,7074,0,10.1925,2177,3030,0,0.1741,53,0,0
2755,003600001006013502801000090008900000605030904000006200060000105102540600500009800,0.5056,4924,4874,0,5.1365,1079,1605,0,0.2714,80,31,0
2756,000020070001590006860100009380000000070000040000000057900006083100042900020030000,0.9940,8894,8839,0,4.7148,935,1527,0,0.1808,55,0,0
2757,000003000025100780038020160100708020002050400070402005069070850017005230000200000,0.0290,301,253,0,0.5889,139,144,0,0.1654,53,7,0
2758,800000003000209080000400069000060340300080007096070000680005000070103000500000002,0.6899,6839,6783,0,11.1248,2269,3145,0,2.5183,557,554,0
2759,030000800000149002204078100086703020071020580020804610008430901900587000002000050,0.0209,229,185,0,0.2368,66,37,0,0.1326,44,0,0
2760,901000306600090005000106000000000000504203709360010082007309600830000091006000500,3.1787,30285,30234,0,5.1141,1081,1641,0,0.1554,53,3,0
2761,087000064900400000602070000300600002008000300700001008000060807000004009430000610,0.5808,5188,5133,0,2.9679,627,839,0,0.3832,114,65,0
2762,081407600000000103920016008602803005007050800800701204100280097508000000004109580,0.0152,147,103,0,0.2207,66,37,0,0.1316,44,0,0
2763,000601000490000021000000000503000708001040200200709003010000060809070405007000300,9.0602,82700,82645,0,28.1352,6067,8739,0,0.1736,55,0,0
2764,078004020205008003000090057530010000002605100000020064720050000600300205050200490,0.0232,247,198,0,0.4401,109,96,0,0.1594,49,0,0
2765,400000015108300900075090630000030080009128700080070000034010570002009403950000001,0.1943,1774,1726,0,1.6327,387,514,0,0.1503,48,0,0
2766,000340800056080030300009070001207003270000091500401700060900002030020540002034000,0.0180,177,128,0,0.3081,82,55,0,0.1631,49,0,0
2767,040002050905063000037000001000007509003040600504100000100000380000380105070500090,0.3144,2808,2756,0,5.7545,1294,1586,0,0.5448,137,96,0
2768,004602000096050010001040678600000007015000840700000003152070300030020560000405700,0.1868,1691,1642,0,1.4530,317,426,0,0.1499,49,0,0
2769,017500200006000401840100059000901302000030000108204000380005076704000500001003920,0.0494,475,427,0,0.4268,116,94,0,0.1704,53,8,0
2770,005200000084000075007300060002060000000803000000010500060004100410000230000007400,0.1515,1409,1352,0,1.4786,293,417,0,0.3362,84,32,0
2771,254060070000000209067000000405910700000208000003046502000000430308000000070030958,0.0736,693,642,0,1.2247,279,321,0,0.1620,51,0,0
2772,005009010600403000001700603170000590000030000089000047406005100000106004010200800,0.0193,255,203,0,0.4795,112,101,0,0.1646,52,0,0
2773,000000000080091670047652900063109400094020130002504860001847250026910080000000000,0.0188,273,229,0,0.1957,53,26,0,0.1418,44,0,0
2774,003801060109700400040002038802000094000060000390000706420600010007008605010504200,0.0172,162,114,0,0.2754,78,47,0,0.1501,48,0,0
2775,000700320120890070309005800001060082050308090980010500008400903040036018093002000,0.0122,117,72,0,0.2470,71,45,0,0.1391,45,0,0
2776,500030784600004000401000900050628000300405002000913060006000309000700008245080007,0.1449,1461,1412,0,0.9645,218,261,0,0.1476,49,0,0
2777,070832000008006503060000010250070004900501002600020059020000030504200800000453090,0.0102,101,52,0,0.1786,51,10,0,0.1625,49,0,0
2778,047031280130600074800004003301000050500020001070000302700900005980002036056810940,0.0763,648,604,0,0.5577,140,159,0,0.1294,44,0,0
2779,000708000900000005004000200030060070006000400000409000020806040003010800150000037,2.3623,21782,21725,0,14.6858,2961,4500,0,1.3330,338,302,0
2780,100000003538004000000820041000930020290000017050047000720098000000500792900000006,0.0321,331,280,0,0.2924,73,44,0,0.1731,51,0,0
2781,100300905050190040809600700000000659040000070785000000008005103070023060402006007,0.0261,256,207,0,0.3115,80,53,0,0.1557,49,0,0
2782,290000065005609300007020800046010520001206900800040003052000740000060000004000200,0.1499,1398,1347,0,0.9198,201,238,0,0.2075,58,8,0
2783,419000205002900107830020096000050020008497600050030000180040079205003800703000562,0.0328,310,266,0,0.2738,74,55,0,0.1330,44,0,0
2784,070945302500007080000000009000500603000398000201006000600000000020700005304159060,0.1793,1573,1521,0,0.9170,197,244,0,0.1733,52,0,0
2785,460030802000209005700800000090050420600702001074090080000005004800906000501070098,0.0633,673,624,0,1.4387,339,379,0,0.2461,68,23,0
2786,002050600000273000700000004005102900090000040604000103503709201080000060000080000,0.4960,4492,4438,0,3.0539,641,834,0,0.2778,76,24,0
2787,000000000400000007083010950060000030908402105001000200600504003024000890800000001,0.5194,5306,5252,0,8.7905,1946,2649,0,0.1678,54,0,0
2788,000060840480910520175000900000601070560000098020508000007000369098026054054070000,0.0165,175,130,0,0.1529,47,9,0,0.1369,45,0,0
2789,308000940000709120000500000000000083001070600740000000000008000057102000089000206,0.0832,830,774,0,1.7770,379,448,0,0.3626,99,48,0
2790,705908104000000000006504800890000017000000000600020005000309000320701069004000500,0.1217,1121,1067,0,0.7521,159,187,0,0.1883,54,0,0
2791,500090002000000000004080100000307000100000006060000090002030400080145030013000750,13.9618,128626,128569,0,71.3785,14771,22162,0,0.8347,229,187,0
2792,002015040460900000000000703705001090000080000010300407603000000000009062090240300,0.1701,1820,1766,0,3.7367,768,1068,0,0.1955,59,6,0
2793,000027600060009840392000500870010000400806005000070081008000426057900030006280000,0.0588,557,508,0,0.6968,169,180,0,0.1467,49,0,0
2794,904060701370000029050040080600984005500000007003000600200805004000000000030000090,0.1098,906,852,0,0.9929,215,235,0,0.1992,54,0,0
2795,400106800208300000090000706910060000000080000000090013602000070000007504003605009,0.2569,2207,2153,0,0.9816,213,267,0,0.1623,54,0,0
2796,000000000046583070001642890053000710014070950079000620068291500090367280000000000,0.0349,392,348,0,0.3721,97,85,0,0.1378,44,0,0
2797,409050102003100800610000054000090010900602003060010000830000075004009200706080401,0.0683,620,571,0,0.2443,68,31,0,0.1462,49,0,0
2798,008030500005807900321000786502040607000000000900751008000965000000000000260080095,0.0439,481,431,0,0.6065,135,141,0,0.1726,50,0,0
2799,008730060190050070700010020000000050000846000010000000020060009080070041040082700,0.1571,1361,1307,0,1.9247,439,552,0,0.1788,54,0,0
2800,080000020901050806006000900010503090073000610005604300000060000100295003007000500,0.0666,653,601,0,0.8544,186,228,0,0.1733,52,0,0
2801,090807600070006043500034000312000007004000100600000452000490001940300080001705090,0.0109,104,55,0,0.2494,72,36,0,0.1587,49,0,0
2802,783000269060809040000000000006478900002000400540030076204000608000305000000000000,0.0830,744,691,0,0.9517,210,218,0,0.1869,53,0,0
2803,000090100100800604060007200000900500800020006005001000007200080501009007008060000,0.4595,4650,4594,0,7.5914,1499,2208,0,0.9148,218,187,0
2804,040600850500008604689000700050209003000070000700405020004000319905100006013006080,0.0857,776,728,0,0.5238,123,127,0,0.1500,48,0,0
2805,800000004031000580405000601053040210902000708000000000000904000090010060600507009,0.0950,1153,1100,0,1.2123,252,316,0,0.1865,53,0,0
2806,000000090031090260050300000100605007400020005700403008000004030079030480080000000,0.0140,205,151,0,0.3970,93,72,0,0.1878,54,0,0
2807,000000000076302940002070100200901008490000013083050790000000000704206801000745000,0.5555,6545,6495,0,5.3676,1171,1614,0,0.1566,50,0,0
2808,000400700000600045300720890200050070000201000050090006067043002120007000008002000,0.1689,1560,1507,0,1.3824,292,406,0,0.2340,65,13,0
2809,009700400010800590430609002001000943000090000943000800100206079098005020007001600,0.0591,716,668,0,0.5237,121,133,0,0.1520,48,0,0
2810,100570006080003020007048300058000007406000509700000160005830400040200070800064003,0.0929,916,867,0,1.0703,241,296,0,0.1467,49,0,0
2811,800100075100002800057800900070906408000000000603708050006007180005600007710003009,0.0182,185,136,0,0.3368,84,63,0,0.1509,49,0,0
2812,180030070007090001060080039900400100000108000006009007630010040200040300090060085,0.7435,6650,6599,0,2.3601,516,709,0,0.1582,51,0,0
2813,200800907000600005000090430053000100600000009008000260049050000700008000301006004,0.0650,586,531,0,1.1309,252,312,0,0.1815,55,0,0
2814,200904000100000530080700000890020710000000000075090064000003040024000008000507006,0.3591,3385,3330,0,2.2407,461,611,0,0.1844,55,0,0
2815,490000700000040026030527094600000400100090005005000001960478010280010000001000043,0.2397,2069,2019,0,1.1991,271,355,0,0.1643,50,0,0
2816,000600000002004700036100480040801902000000000803902050058009310007400200000007000,0.2164,2758,2705,0,3.1086,644,937,0,0.1822,53,0,0
2817,100000204400083010000900500327000000004308100000000473006009000030650007508000009,0.1734,1713,1660,0,1.7075,358,489,0,0.1812,53,0,0
2818,000003060140620050005001200703060020080702090090040301008200900010074082030500000,0.0205,190,141,0,0.2234,65,22,0,0.1540,49,0,0
2819,004680017000000052100003040000308029000000000980102000020800003490000000350024100,0.0092,113,60,0,0.2213,60,13,0,0.1799,53,0,0
2820,087006000000180006004305901209701450010040030078203609802604100300027000000900360,0.0069,81,37,0,0.2023,59,22,0,0.1396,44,0,0
2821,000400030274000000100000050000070690006589200098040000050000009000000346020007000,0.8259,8880,8824,0,16.2251,3176,5259,0,1.0030,232,200,0
2822,006200000018040070003050162000628007067905240800714000649070800080060730000009600,0.0614,701,656,0,0.7812,189,227,0,0.1379,45,0,0
2823,720806001090700063000205000806000592000000000149000307000408000650001040400503029,0.0230,213,164,0,0.1914,54,15,0,0.1633,49,0,0
2824,000176480120030007007200001046000000000627000000000120900003700800010069073958000,0.4429,3752,3702,0,2.2235,545,682,0,0.1432,50,0,0
2825,000701040600980500018005900406198025080504090950672408005800360009056004060307000,0.0355,347,306,0,0.4591,124,120,0,0.1161,41,0,0
2826,057090400008007009109800673090508100500070008006102030825009704900700300003050890,0.0350,336,292,0,0.4581,117,114,0,0.1300,44,0,0
2827,437000069108900004000048012004030020002481600010020400380290000200004503540000296,0.1027,933,889,0,1.0109,250,321,0,0.1171,44,0,0
2828,930457006000003907070090000250708009703010408100506023000070060305600000600385094,0.0772,784,740,0,1.0836,279,340,0,0.1260,44,0,0
2829,807000005030050780060007009005213000010509040000874500700300060049020070200000104,0.0798,911,862,0,1.4641,328,440,0,0.1975,59,11,0
2830,090035000006000187004080500000150060009408700080069000002040900748000600000870040,0.0139,148,97,0,0.3868,105,76,0,0.1703,51,0,0
2831,080000010000706000905040006042000800070203090003000120700080205000304000060000030,0.5673,5955,5900,0,5.3339,1107,1534,0,0.9901,233,197,0
2832,701802603020070050009000400500000006090000030802503701040718020008206300000000000,0.0744,727,676,0,0.9862,215,255,0,0.1696,51,0,0
2833,024000080600207005000031002049605070003020800050304920500160000700403009030000560,0.0119,150,102,0,0.2117,59,22,0,0.1450,48,0,0
2834,040690000085000671020010040000208007408000502600709000090030020861000450000084010,0.0098,114,65,0,0.1980,56,16,0,0.1465,49,0,0
2835,008506400600000009100040006006104900500203008004080300785000264000050000309000107,0.3902,4232,4182,0,1.7790,395,508,0,0.1515,50,0,0
2836,002800000976200000003067040700006000800000007000100003040320900000008451000005800,1.2420,11011,10956,0,6.1533,1222,1859,0,0.1877,55,0,0
2837,510047206000920001200106000402000130950000078037000902000208009100093000309450027,0.0493,514,469,0,0.6976,170,193,0,0.1374,45,0,0
2838,010006000903000205002000006034020090080070020020010680200000100805000304000400060,0.2732,2470,2416,0,3.8954,837,1167,0,0.2269,66,15,0
2839,000050020107400000009000310000502060700000009050307000038000500000001602060080000,0.2586,2451,2394,0,3.7116,745,1031,0,0.6172,144,95,0
2840,004207500050090070003000900032000890000060000009804700026549380000000000100708009,1.1187,10209,10157,0,7.6801,1637,2320,0,0.1629,52,0,0
2841,040100070900300100050700602789000000026090730000000926803005040005007003070003090,0.0120,134,84,0,0.2919,73,49,0,0.1702,50,0,0
2842,000610000070009310051703600065090401100405008807030590003108960086300040000056000,0.0784,875,830,0,1.5610,380,450,0,0.1310,48,4,0
2843,043071000800000000100509804000260940000000000067045000302407008000000001000980320,0.0920,853,800,0,0.9055,203,221,0,0.1683,53,0,0
2844,090802030040000020007000800004000900800050004000607000003000200700431009000509000,1.2943,11885,11828,0,4.1353,809,1175,0,0.4350,111,66,0
2845,000000000003697500060000030800000002920000076006205400090080060072000840640703095,6.1100,57777,57726,0,28.8850,6554,10262,0,3.4180,883,932,0
2846,200010007000938000500020004320000061000000000670304058060109020000080000009000400,0.2305,2393,2338,0,1.7313,346,472,0,0.3270,83,29,0
2847,000000000057180240063504890005408730020050080034602500071806920086049370000000000,0.0202,322,278,0,0.2078,55,34,0,0.1408,44,0,0
2848,800270095907006000003008470085000007700000009100000540048600700000500803250087004,0.3883,3499,3450,0,1.4899,324,443,0,0.2603,74,28,0
2849,000104002720003980480072003800020400070000030006010007600250048098700021200801000,0.0664,646,599,0,1.1426,278,331,0,0.2270,70,24,0
2850,307084000089000000040092007620009030000000000070500024400210090000000350000850102,0.0243,281,228,0,0.3187,77,48,0,0.1799,53,0,0
2851,070063840400800301180420000900000160601000502028000007000094038704002005092350070,0.0077,85,40,0,0.1923,55,22,0,0.1397,45,0,0
2852,700000003901040206060050080040000050000090000000608000600000009405000601003904800,0.1265,1292,1236,0,1.7723,374,494,0,0.1834,56,0,0
2853,706900048500007200030010007080703004002060800300802090100080030005300009670001405,0.0061,73,25,0,0.2071,58,17,0,0.1488,48,0,0
2854,000062000052009310090500040980307600500040007003605081030006090075900260000850000,0.0749,779,731,0,1.0951,259,287,0,0.2144,69,22,0
2855,075006000019000537020790016500601200006030400001802005150064020962000750000200160,0.0531,533,489,0,0.7267,188,218,0,0.1268,44,0,0
2856,040000060300000002001070800030080040609203705024507380000020000790000024002409500,0.4898,5871,5821,0,5.7206,1275,1874,0,0.3445,111,65,0
2857,009218400200000008006090300310000047000040000800305009070000060100060005000507000,0.0500,440,385,0,0.9154,205,223,0,0.3309,88,35,0
2858,040060509700001030000000000520000710009040200017000046000000000060900008408030070,0.6747,6571,6515,0,8.6466,1737,2425,0,0.1986,56,0,0
2859,000000000907804106060105030740000098001000300300709001000040000203090705610020083,0.1677,1661,1611,0,1.0651,240,324,0,0.1561,50,0,0
2860,000730840060004705100005020000300008000060000400007000050600009901400080073018000,0.1253,1047,993,0,1.0300,256,279,0,0.1694,54,0,0
2861,047800500059600042600204078001000427000040000436000800170306004920005130004002790,0.0148,159,115,0,0.1943,56,23,0,0.1283,44,0,0
2862,704360002090000740020840001000703406403080205109204000500032070047000050900075608,0.0131,126,82,0,0.1895,59,30,0,0.1291,44,0,0
2863,009010600005000700000948000000493000300000009020080070080205060470000085000000000,0.1039,958,901,0,1.4940,313,411,0,0.2343,62,6,0
2864,100906007060030150073102400605000308030000070702000906001703620047020090200504003,0.0135,130,85,0,0.2978,86,54,0,0.1391,45,0,0
2865,030020040704100002009003710002531070600402003090687400017300200500004901020010060,0.0335,402,357,0,0.4550,116,102,0,0.1396,45,0,0
2866,070204090126503847030608050000000000600735002380906015000000000065040370400000008,0.0116,115,68,0,0.2012,52,21,0,0.1626,47,0,0
2867,700010900200306000014700060070000206000030000501000040080003570000901004005020009,1.5386,12743,12689,0,12.8369,2711,4040,0,0.8641,206,167,0
2868,039081000085092041000600087270000100190000054004000028950008000840360510000150870,0.0262,162,117,0,0.2822,59,29,0,0.1461,45,0,0
2869,050703100100820704030001009600080000020000070000070005400200080509038002002904010,0.5240,4339,4288,0,3.0326,696,1049,0,0.2246,64,16,0
2870,500306081600740900070500000900000547080000060746000008000004020003072006820103005,0.0142,157,108,0,0.2500,66,35,0,0.1621,49,0,0
2871,003008750701030000900010023800603000042000630000104009560080002000040508038200900,0.0880,808,759,0,0.5100,127,118,0,0.1558,49,0,0
2872,003007010520301060008000704240080050000502000070090026104000600060403082050600100,0.0520,467,418,0,0.5168,129,113,0,0.1554,49,0,0
2873,000000058280400000095000600604050210500301006019040705003000970000006023950000000,0.1604,1732,1681,0,2.7694,599,796,0,0.5619,155,111,0
2874,300501004050070080600000007000907000000010000062000510580000021070000090000196000,3.1843,26161,26105,0,26.6833,5626,8695,0,0.4131,103,50,0
2875,000040000740000018150806047020000090407000201009705600000000000571090832000382000,0.1230,1739,1689,0,2.0441,436,651,0,0.1611,50,0,0
2876,009100700080029040501000306070501004040060010100403070704000209060870050008004600,0.0243,252,204,0,0.3145,88,54,0,0.1508,48,0,0
2877,050300040200700005004010900000000083008000400730000000009040200500001007010008030,6.3006,54880,54823,0,36.7076,7129,10983,0,0.8389,197,153,0
2878,300470001076020980090300040000050309610703052703080000060007030047030690500094007,0.0373,367,322,0,0.6080,161,157,0,0.1236,45,0,0
2879,090000060701000802050209010004020600000107000002080900030601080806000105040000030,0.1999,1771,1718,0,1.9009,428,538,0,0.1825,53,0,0
2880,050200070709030002003065980004000008072000390800000400018490500300010209090007040,0.0319,290,241,0,0.3782,99,73,0,0.1421,49,0,0
2881,400100083605098000009000000500007040060000070030400006000000400000850607790004001,0.0360,310,255,0,0.3969,94,74,0,0.2413,65,11,0
2882,930001400015920000000036050200700000070000020000004005090670000000042510002300047,0.9400,7565,7512,0,5.4607,1157,1810,0,0.1663,53,0,0
2883,087000530000060000040795060020040070000607000000352000058204790403908205070000040,0.0636,602,553,0,0.6343,155,164,0,0.1486,49,0,0
2884,008000100700209003042050890050346080076000910000010000007000400860000039000000000,0.0767,824,770,0,1.8431,384,438,0,0.2001,54,0,0
2885,008030600403615902000408000600109008001080500040302090000060000009000400104090805,0.2892,2528,2478,0,3.7524,834,1150,0,0.1580,50,0,0
2886,007090100000000000060503070728000436000706000005040900000070000050328090801000603,0.4743,4398,4345,0,2.5402,553,725,0,0.1733,53,0,0
2887,002601700007050200000020000000000000800247005205903104503109607090000030020406010,4.4866,43394,43344,0,9.5848,2001,3464,0,0.1761,63,14,0
2888,004000300800020006700516080970600000000302000000009073020968004300050008006000100,1.4303,12218,12165,0,6.1415,1340,2051,0,0.2860,91,40,0
2889,050000600060400072809610300000106840003000500048309000002098107910004030006000090,0.0354,401,352,0,0.4731,117,98,0,0.1501,49,0,0
2890,060000480900160502450008000009070040030506010010090600000800093107029006093000020,0.0489,488,439,0,0.8234,193,205,0,0.1514,49,0,0
2891,050970000280046001000005000028160090300000005040039280000400000400210059000057010,0.3572,3223,3172,0,4.5244,999,1366,0,0.5696,163,119,0
2892,701000008050700030008004207005806090000000000090105600109500300080003020200000901,1.2234,10471,10418,0,5.8818,1219,1925,0,0.3961,100,52,0
2893,097500001000000200002810070000097640900000003015240000020051700003000000400002530,0.2246,2551,2498,0,4.3757,957,1235,0,0.1772,53,0,0
2894,000032490200000700050017020020008100007000200001900080030790050002000006084250000,1.0880,9782,9729,0,1.0753,228,292,0,0.2208,65,13,0
2895,240900706007500003600820040000000659006000800918000000090013004500009300301005068,0.0591,517,468,0,0.5188,124,112,0,0.1530,49,0,0
2896,080000070105000209040502030004030700000109000002060100030604020809000405050000010,0.1914,1788,1735,0,2.9299,631,830,0,0.1581,53,0,0
2897,020000090009040600043000720000090000002608100008507900800000006005304800000902000,0.7794,7147,7092,0,3.0992,627,916,0,0.1984,57,3,0
2898,095041200040093051300005004586010000930502048000080695100700006670430010003150470,0.0049,60,19,0,0.1437,46,14,0,0.1097,41,0,0
2899,003040800507608109080209030710503094000401000009000500000000000204000703670000048,0.1036,823,773,0,0.9622,218,257,0,0.3345,88,40,0
2900,890000032000000000201950000008700004030291070500008200000037506000000000460000021,0.5676,5882,5828,0,2.6394,559,776,0,0.1665,54,0,0
2901,006050100004070800028030790400020003000567000050000070180000026005000300702306401,0.0445,494,444,0,0.6895,166,179,0,0.1525,50,0,0
2902,072500000000007005003120908030000102006000500104000060408093200300600000000002680,0.3754,3065,3012,0,2.2665,517,668,0,0.1756,53,0,0
2903,201050408050010070040702030003000900002809100910000085005208600000000000000503000,0.0391,365,312,0,0.4603,102,91,0,0.1964,53,0,0
2904,000309140705000000409008720103080002000192000800030904084700206000000507076803000,0.0232,263,215,0,0.2993,78,54,0,0.1512,48,0,0
2905,000400070340007090001803600016070803000105000802040710008704900090500064060002000,0.0168,236,187,0,0.4280,103,89,0,0.1628,49,0,0
2906,060905020000030000003000600600000003007040900250000048405080109000050000080463070,12.6408,115833,115779,0,68.3138,13906,22718,0,1.9716,480,464,0
2907,000304000400020001700000003050090020800000007000401000002080100068000250001209400,2.2845,26475,26419,0,33.1308,6711,10425,0,0.1666,58,3,0
2908,060200900020809047700300000050000768000000000942000030000005006410602090007008050,0.1018,1087,1034,0,0.8427,186,201,0,0.1803,53,0,0
2909,430009005009000307070830060300080400006453700004010006090041070603000500200500093,0.3489,3237,3189,0,2.7227,633,878,0,0.3259,95,51,0
2910,100500008075000640023800510000602904000080000207304000016005280054000190700001006,0.0279,276,228,0,0.3169,82,52,0,0.1498,48,0,0
2911,497030005005000709080000061000379000900102008000548000370000090109000300500090612,0.0330,318,269,0,0.4350,106,94,0,0.1605,49,0,0
2912,030002010100840903040370000900103740074020830061704005000038050405017009090400020,0.0494,576,532,0,0.9031,227,252,0,0.1239,44,0,0
2913,030709000008000706020060050400386007005401200600572004040020070507000300000607080,0.0652,554,505,0,0.7686,189,193,0,0.3105,85,42,0
2914,850009043930004715040010000160408000005020300000507061000040080684900037310700054,0.0328,307,263,0,0.4681,126,119,0,0.1287,44,0,0
2915,040803050250000036700000002400539007060472010000601000003000600070306090080090040,0.0419,404,354,0,0.4948,116,105,0,0.1671,50,0,0
2916,039000620000706000000020000304060105201040903900000008092030410600408002103902806,0.0936,978,931,0,0.7115,179,190,0,0.1292,47,0,0
2917,090607030300000004450090028000265000080000050000000000040309010203406507005000800,1.2007,9796,9743,0,1.4379,320,388,0,0.1780,53,0,0
2918,600300400430082010092000000000900307000000000907005000000000260080420039001007008,0.8061,6659,6604,0,1.5927,331,445,0,0.1790,55,0,0
2919,000080014000700000076900020405020003010050040800090607080009530000008000520040000,0.1494,1499,1445,0,1.6972,371,487,0,0.2169,60,8,0
2920,003000400900040002085000690030000020000218000000305000020603010060000080054070230,0.2148,1951,1897,0,1.2457,281,339,0,0.1837,54,0,0
2921,009006000200009050100070008010008005720965031300100020600030009040700002000600400,0.2475,2861,2809,0,5.9394,1269,1670,0,0.1694,52,0,0
2922,000005100004780000600000090700608020060030010020109003070000005000047900001200000,2.2556,23340,23284,0,36.6635,7209,11396,0,0.2092,60,6,0
2923,490760001001200604027004390009000038100000002530000100054300720903002800700059013,0.0485,424,379,0,0.2100,58,30,0,0.1371,45,0,0
2924,802050006000480002006000073030000000004090100000000020270000500500068000300010704,0.0386,476,420,0,0.5913,132,124,0,0.1942,56,0,0
